name,city,lat,lon,type
Vita Nova,Marrakech,31.6380956,-8.0135958,restaurant
La Taverne,Marrakech,31.6355095,-8.0152299,restaurant
Ksar Essaoussan,Marrakech,31.6281147,-7.9918345,restaurant
Medina Saveurs,Marrakech,31.6306685,-7.9864894,restaurant
Café Fnaque Berbere,Marrakech,31.6281723,-7.9895846,restaurant
Dar Essalam,Marrakech,31.6223645,-7.9864363,restaurant
La table du Palais,Marrakech,31.6297335,-7.9905069,restaurant
Guerrab,Marrakech,31.6272127,-7.9878494,restaurant
Café Bakshish,Marrakech,31.6290615,-7.9875634,restaurant
Atay Cafe Food,Marrakech,31.6326246,-7.9884564,restaurant
Roti D'or,Marrakech,31.6267829,-7.9862666,restaurant
Amaia,Marrakech,31.6315541,-8.0118249,restaurant
Café Clock,Marrakech,31.6130285,-7.987289,restaurant
Katsura,Marrakech,31.6309567,-8.004067,restaurant
various restsurants,Marrakech,31.5881694,-8.0091691,restaurant
Bahreya بحرية,Marrakech,31.6325547,-8.0118035,restaurant
Latitude31,Marrakech,31.6350578,-7.9953547,restaurant
Jad jamal,Marrakech,31.6314736,-7.9866198,restaurant
Restaurant Al Baraka,Marrakech,31.6259112,-7.9903183,restaurant
Azyr,Marrakech,31.6272777,-8.0170979,restaurant
Nomad,Marrakech,31.6286777,-7.9874376,restaurant
India,Marrakech,31.6338422,-8.0094561,restaurant
Sidi Ydub,Marrakech,31.627734,-7.9796759,restaurant
Dreamland,Marrakech,31.6378043,-8.010163,restaurant
Soto,Marrakech,31.6363054,-8.0118316,restaurant
Riad dar Timtam,Marrakech,31.6284352,-7.9862501,restaurant
Dar Tazi,Marrakech,31.6320699,-7.9841818,restaurant
Dar Cherifa,Marrakech,31.629188,-7.9902862,restaurant
Dar Zellij,Marrakech,31.6374464,-7.9922645,restaurant
Le Jardin,Marrakech,31.6320809,-7.9886628,restaurant
La Table de Marrakech,Marrakech,31.620818,-7.9841361,restaurant
Central Food,Marrakech,31.6340804,-8.0110451,restaurant
l'tachine,Marrakech,31.6326366,-8.0064482,restaurant
Eveil des Sens,Marrakech,31.6321342,-8.0059735,restaurant
Cuisine de terroir,Marrakech,31.6255664,-7.9862179,restaurant
SushiStore,Marrakech,31.6285094,-8.0075125,restaurant
Billy's Burger,Marrakech,31.6284865,-8.0074857,restaurant
Nid D'cigogne,Marrakech,31.6167981,-7.989288,restaurant
La Grillardière,Marrakech,31.629072,-8.0067162,restaurant
Mai Thai,Marrakech,31.6247356,-8.0035592,restaurant
Poissons,Marrakech,31.6327675,-8.0117013,restaurant
Plata Hai Boujemaa,Marrakech,31.6383766,-8.015952,restaurant
Nid'Cigogne,Marrakech,31.6169912,-7.9893991,restaurant
Azar,Marrakech,31.6316491,-8.0127854,restaurant
Kui-Zin,Marrakech,31.6324404,-7.9885322,restaurant
Labachi,Marrakech,31.6271132,-7.9871283,restaurant
Oscar Progrès,Marrakech,31.6238326,-7.9897977,restaurant
La Siréne,Marrakech,31.6366513,-8.0147879,restaurant
Agdal,Marrakech,31.6366413,-8.0152831,restaurant
Le Petit Thai,Marrakech,31.6364284,-8.0119782,restaurant
Cafe du Livre,Marrakech,31.6351547,-8.0106506,restaurant
Mechoui Alley,Marrakech,31.6270278,-7.9876932,restaurant
Le Trou au Mur,Marrakech,31.6320971,-7.9855182,restaurant
"La famille, Cantine au Jardin",Marrakech,31.6228783,-7.9846187,restaurant
Cafe Restaurant Dabachi,Marrakech,31.6275236,-7.9840566,restaurant
Delices Strouza,Marrakech,31.6334384,-8.0136846,restaurant
Snacking Delyse,Marrakech,31.6366979,-8.012379,restaurant
Café Snack Bab Agnaou,Marrakech,31.6229886,-7.9897603,restaurant
Black&Chich,Marrakech,31.6232663,-7.9848375,restaurant
Restaurant Café Manal,Marrakech,31.6261933,-8.0199193,restaurant
La cuisine de Mona,Marrakech,31.6395216,-8.0199162,restaurant
Pizzeria Jannat Medina,Marrakech,31.627549,-7.9818839,restaurant
Dar Touria,Marrakech,31.6277559,-7.9834013,restaurant
Cafe Snack Badouck,Marrakech,31.6261959,-7.9866357,restaurant
La Terrasse Ben Youssef,Marrakech,31.6327385,-7.9888481,restaurant
عند حسن,Marrakech,31.6318726,-8.011507,restaurant
Bistro La Comedie,Marrakech,31.6312148,-8.0119426,restaurant
Café Kessabine Medina,Marrakech,31.6269053,-7.9869355,restaurant
Café Kessabine,Marrakech,31.6271152,-7.9870872,restaurant
News Café نيوز كافيه,Marrakech,31.6268208,-8.0159257,restaurant
Snack Amir,Marrakech,31.623924,-7.9891654,restaurant
Restaurail,Marrakech,31.6297986,-8.0188424,restaurant
Bali,Marrakech,31.6301185,-8.012529,restaurant
Le Comptoir du Pacha,Marrakech,31.6315007,-7.9942972,restaurant
Naranj Libanese,Marrakech,31.6245374,-7.985213,restaurant
Ayman,Marrakech,31.6577297,-8.0157495,restaurant
Dar Nejjarine,Marrakech,31.6221941,-7.9878179,restaurant
Salad Box,Marrakech,31.6276062,-8.0070423,restaurant
Restaurant Orgnaza,Marrakech,31.6279659,-8.0064878,restaurant
Rayhane Snack & Pizzeria,Marrakech,31.587415,-8.0448596,restaurant
Snack Oussama,Marrakech,31.5904869,-8.0460102,restaurant
Snack Doha,Marrakech,31.5879685,-8.0498278,restaurant
Myah Bay,Marrakech,31.6006806,-8.0173027,restaurant
CosaMia,Marrakech,31.6409811,-8.0150729,restaurant
Lotus Club Marrakech,Marrakech,31.624715,-8.0044537,restaurant
+61,Marrakech,31.635162,-8.015502,restaurant
Dar Anika,Marrakech,31.6205064,-7.9858588,restaurant
Restaurant Mimoun,Marrakech,31.6232845,-7.9867068,restaurant
La Table de la Kasbah,Marrakech,31.6173944,-7.990067,restaurant
Chez Lamine Hadj,Marrakech,31.6269724,-7.987707,restaurant
El Bahriya,Marrakech,31.6325485,-8.011723,restaurant
Djelabar,Marrakech,31.6291276,-8.0052925,restaurant
Koulchi Zine - Rooftop Restaurant,Marrakech,31.6217997,-7.9862192,restaurant
L'atelier des Saveurs,Marrakech,31.632008,-7.9924978,restaurant
Bombay Halal,Marrakech,31.6397515,-8.0160334,restaurant
Dar Pastilla,Marrakech,31.6260548,-7.9866615,restaurant
Taj'inDarna,Marrakech,31.625692,-7.9878371,restaurant
Falafel,Marrakech,31.6305986,-7.9863879,restaurant
Baromètre Marrakech,Marrakech,31.6370832,-8.0140387,restaurant
Table de la Medina,Marrakech,31.631959,-7.9890249,restaurant
Le Jardins de Guéliz,Marrakech,31.6311393,-8.0086003,restaurant
Libzar,Marrakech,31.6376087,-8.0133305,restaurant
Porte du monde,Marrakech,31.6241525,-7.9850907,restaurant
Chez Abdelhay,Marrakech,31.6321524,-7.9878536,restaurant
Le Warner,Marrakech,31.6298659,-8.0055242,restaurant
La Maison Berbere,Marrakech,31.6325066,-7.9890059,restaurant
Le Relais de Marrakech,Marrakech,31.7070225,-7.989551,restaurant
Snack La Place,Marrakech,31.6262209,-7.988433,restaurant
Sinatra,Marrakech,31.6341373,-8.0137132,restaurant
Snack Abderrahim,Marrakech,31.6326612,-8.0148724,restaurant
Lounge Le Maestro,Marrakech,31.6349273,-8.0139884,restaurant
Knock Knock,Marrakech,31.6272956,-7.9884904,restaurant
Restaurant Ksar El Hamra,Marrakech,31.622832,-7.9857005,restaurant
Exotic Bai,Marrakech,31.6335048,-7.9894545,restaurant
Chez Rachid,Marrakech,31.6326565,-7.9876544,restaurant
Relais de Paris & Lounge Marrakech,Marrakech,31.5783005,-7.9828023,restaurant
Casa José,Marrakech,31.6305819,-8.0082107,restaurant
le petit cornichon,Marrakech,31.6377248,-8.0130445,restaurant
Spicy,Marrakech,31.6377005,-8.0163861,restaurant
bazar gourmand,Marrakech,31.6348566,-8.0126639,restaurant
VERSACE Restaurant & Lounge,Marrakech,31.5936706,-7.9887779,restaurant
دار الطاجين,Marrakech,31.657651,-8.0160651,restaurant
Safra de Gueliz,Marrakech,31.6306826,-8.0082164,restaurant
KABANA ROOFTOP FOOD & COCKTAILS,Marrakech,31.6353404,-8.0649224,restaurant
Dar Chef,Marrakech,31.6254683,-7.9861714,restaurant
Broc The Kasbah,Marrakech,31.6340021,-7.9907756,restaurant
La Cantine des Gacelles,Marrakech,31.62587,-7.9862336,restaurant
Restaurant Falafil,Marrakech,31.6308462,-7.9867265,restaurant
Restaurant Mythe,Marrakech,31.6271837,-7.9876473,restaurant
Le Saadi,Marrakech,31.6222402,-8.0043179,restaurant
La bonne adresse,Marrakech,31.6402251,-8.0017427,restaurant
Exotic Bali,Marrakech,31.6336166,-7.9891467,restaurant
Dat L'hssira,Marrakech,31.6312402,-7.9827191,restaurant
Exotic Bali,Marrakech,31.631894,-8.0064152,restaurant
Chez Ben Driss,Marrakech,31.625492,-7.9877985,restaurant
دار الحصيرة,Marrakech,31.6315072,-7.9827201,restaurant
L'Mida,Marrakech,31.6292152,-7.986435,restaurant
METOU,Marrakech,31.6400919,-8.0202364,restaurant
la paillote,Marrakech,31.5790726,-8.0154678,restaurant
Terrasse des palais,Marrakech,31.6203602,-7.9851472,restaurant
Yamani Food,Marrakech,31.6269914,-7.9861421,restaurant
Lotus Privilege,Marrakech,31.6333765,-7.9921178,restaurant
Restaurant Café Charkaoui,Marrakech,31.6204903,-7.9852027,restaurant
Ayaso,Marrakech,31.628849,-7.9869686,restaurant
Black Pan Pizzaria,Marrakech,31.637265,-8.007473,restaurant
Eat Me Kech,Marrakech,31.635335,-8.0093466,restaurant
Green Midi,Marrakech,31.6336853,-8.0100341,restaurant
Le Tire Bouchon,Marrakech,31.6350384,-8.009895,restaurant
Le Lab Gourmana,Marrakech,31.6360427,-8.0100738,restaurant
La Table Espagnole,Marrakech,31.6360792,-8.0109562,restaurant
Poka,Marrakech,31.63246,-8.0037937,restaurant
Le Kilim,Marrakech,31.6356415,-8.0111946,restaurant
Pizzeria Bab Doukkala,Marrakech,31.633588,-7.9986264,restaurant
شيلو كافيه و مطعم,Marrakech,31.6347044,-8.0097612,restaurant
Le Mart,Marrakech,31.6311294,-7.9884288,restaurant
Medina Sky,Marrakech,31.6284578,-7.9915536,restaurant
Cesina Snack,Marrakech,31.6202377,-7.9856786,restaurant
Marrakchia,Marrakech,31.630239,-7.9855424,restaurant
PATTIZ,Marrakech,31.6411015,-8.0276096,restaurant
Zeitoun Restaurant,Marrakech,31.630447,-8.0049618,restaurant
Mamá Africa,Marrakech,31.6307961,-8.0040734,restaurant
Snack Al-Masjid,Marrakech,31.6741477,-8.0560515,restaurant
najib,Marrakech,31.637489,-8.0223879,restaurant
Coin D'or,Marrakech,31.6342066,-7.9907249,restaurant
Palais Dar Soukkar,Marrakech,31.5750482,-7.9788919,restaurant
Grillade,Marrakech,31.6554601,-8.0163345,restaurant
Paname Lounge Marrakech,Marrakech,31.6329886,-8.0135755,restaurant
Baba Pizza,Marrakech,31.6315526,-8.0071371,restaurant
Manzil,Marrakech,31.6321313,-8.0048346,restaurant
"Rivayat, The Oberoi, Marakkech",Marrakech,31.6114787,-7.8960451,restaurant
Soul Food,Marrakech,31.6323042,-7.9885668,restaurant
Le Slimana,Marrakech,31.6311251,-7.9853577,restaurant
Argan Garden Marrakech,Marrakech,31.5664638,-8.0108352,restaurant
Tiznit,Marrakech,31.6271153,-7.9879667,restaurant
M Bacha,Marrakech,31.6318241,-7.9967886,restaurant
Dabachi Chez Cherif,Marrakech,31.6273429,-7.9851708,restaurant
Storytelling Cafe,Marrakech,31.6318575,-7.9849065,restaurant
Villa Aaron,Marrakech,31.6196463,-7.9896527,restaurant
Le Grand Bazar Marrakech,Marrakech,31.6268758,-7.9869834,restaurant
La Pergola rooftop jazz bar,Marrakech,31.6244209,-7.9869115,restaurant
La main de Fatima,Marrakech,31.6190685,-7.9868005,restaurant
Chez Mariama Berbère,Marrakech,31.6326435,-7.9889899,restaurant
Chez Ali,Marrakech,31.6196099,-7.9849929,restaurant
Le Jardin Ben Youssef,Marrakech,31.6328318,-7.9887404,restaurant
Yazel,Marrakech,31.6310214,-7.9893989,restaurant
Pizza Amore Italiano,Marrakech,31.5924594,-7.9868231,restaurant
Kech Badi,Marrakech,31.6197835,-7.9850495,restaurant
La Fontaine des épices,Marrakech,31.6311057,-7.989435,restaurant
دار دار,Marrakech,31.6222767,-7.9864208,restaurant
Mabrouka,Marrakech,31.6240284,-7.9897085,restaurant
"Marrakech, Azalai urban souk",Marrakech,31.6334188,-8.0121946,restaurant
Azalai urban souk.   Doppelt!!!!!!!,Marrakech,31.6334139,-8.0121382,restaurant
Café Almasraf,Marrakech,31.6187996,-7.9894959,restaurant
ENJOY YOUR MEAL VEGGIE LOVERS - Restaurant Végétarien Médina Marrakech,Marrakech,31.6258143,-7.9861975,restaurant
MK Rooftop Marrakech,Marrakech,31.6274372,-7.9921963,restaurant
MALAH,Marrakech,31.6197918,-7.9846662,restaurant
Manzah l'koutoubiap,Marrakech,31.625349,-7.9927789,restaurant
Kabana,Marrakech,31.6261357,-7.9929493,restaurant
Restaurante Portofino,Marrakech,31.6253221,-7.9932723,restaurant
Sky Venisia,Marrakech,31.6252708,-7.9931587,restaurant
Kasbah adalussiya,Marrakech,31.6182058,-7.9894789,restaurant
Snack ourika,Marrakech,31.6199551,-7.9896698,restaurant
Chez Bahia,Marrakech,31.6248052,-7.9874498,restaurant
Azalai urban souk,Marrakech,31.6334641,-8.012585,restaurant
6eme,Marrakech,31.6055124,-7.9995451,restaurant
Sushi 6eme,Marrakech,31.6054393,-7.9992983,restaurant
BCK,Marrakech,31.6331329,-7.9973587,restaurant
Les frères kasbah,Marrakech,31.6188178,-7.9893766,restaurant
La terrasse du jardin,Marrakech,31.636063,-7.9967623,restaurant
El Gza,Marrakech,31.6352485,-7.9950953,restaurant
El Bahia,Marrakech,31.6217998,-7.9895724,restaurant
LA FAMILLE BERBERE,Marrakech,31.6332621,-7.9980785,restaurant
Riad Caiedal,Marrakech,31.6287208,-7.9913665,restaurant
Tajine Assoul,Marrakech,31.6356698,-7.9866709,restaurant
Chez Ayoub,Marrakech,31.619574,-7.9824533,restaurant
Marrakech Explorer Food,Marrakech,31.6365248,-7.989696,restaurant
Zouhal Food,Marrakech,31.6370498,-7.9902081,restaurant
chez Lamine,Marrakech,31.638459,-8.0164694,restaurant
chez Fatima,Marrakech,31.6412914,-8.0174329,restaurant
Tito's,Marrakech,31.6680913,-8.0112599,restaurant
les 1001 nuits,Marrakech,31.6509019,-7.9797984,restaurant
Little Italy Marrakech,Marrakech,31.6392994,-8.0166022,restaurant
Association Amal - Women Training Center and Moroccan Restaurant,Marrakech,31.6390715,-8.0137562,restaurant
Nikki Beach – Beach Club,Marrakech,31.687491,-7.9777499,restaurant
Karmoussa,Marrakech,31.686744,-7.9650355,restaurant
Le Jardin,Marrakech,31.671221,-7.9850067,restaurant
Pasta Cosy – Italian cuisine,Marrakech,31.684445,-7.9677491,restaurant
La Pergola,Marrakech,31.6737284,-7.9874478,restaurant
Chez Yassine,Marrakech,31.6283693,-7.9940195,restaurant
O'Tacos,Marrakech,31.6238473,-7.9915386,restaurant
Mido,Marrakech,31.6238832,-7.9914356,restaurant
Immim,Marrakech,31.6224846,-7.990762,restaurant
hysushi,Marrakech,31.6343522,-8.007632,restaurant
Terrasse La Medersa,Marrakech,31.6320864,-7.9859653,restaurant
Tavlin,Marrakech,31.6307009,-7.9863051,restaurant
مطعم المأكولات المغربية,Marrakech,31.6235302,-7.9816264,restaurant
Orangeraie,Marrakech,31.5790761,-7.9843618,restaurant
Chez Rachid,Fès,34.0617191,-4.9835992,restaurant
Café Clock,Fès,34.0625611,-4.9832263,restaurant
L'Italien,Fès,34.0370687,-5.0139956,restaurant
Mezzanine,Fès,34.0597569,-4.9884032,restaurant
Palais de Fès,Fès,34.059973,-4.9719488,restaurant
Restaurant vesuvio,Fès,34.0402405,-5.0077057,restaurant
Don Vitto,Fès,34.0413429,-5.0072336,restaurant
Pizza Hut,Fès,34.0450785,-4.9951537,restaurant
La Maison Bleue,Fès,34.060642,-4.9818415,restaurant
Restaurant Nejjarine,Fès,34.0649167,-4.9760475,restaurant
Restaurant Sekaya,Fès,34.0643266,-4.9769673,restaurant
Dar Tajine,Fès,34.0637333,-4.9759902,restaurant
Zohra,Fès,34.0667605,-4.9730227,restaurant
Riad Andalib,Fès,34.0605412,-4.972282,restaurant
Chez Thami Restaurant,Fès,34.0616477,-4.9835522,restaurant
Riad Les Oudayas,Fès,34.059842,-4.9781765,restaurant
Thami's restaurant,Fès,34.0618008,-4.9832742,restaurant
Restaurant Nagham cafe مقهى نغم,Fès,34.0613271,-4.9837951,restaurant
Restaurant nagham cafe مقهى و مطعم نغم,Fès,34.0613834,-4.9838617,restaurant
Great Wall of China Restaurant,Fès,34.0411223,-5.0017159,restaurant
Zagora,Fès,34.0347608,-4.9969181,restaurant
Restaurant ahl Fès مطعم أهل فاس,Fès,34.0613559,-5.0089846,restaurant
Laitie,Fès,34.0435541,-4.9984693,restaurant
Grillade soufiane,Fès,34.044,-4.9992723,restaurant
Héritier allal salmi,Fès,34.0437803,-4.9990633,restaurant
Casse croûte,Fès,34.0404226,-4.9974698,restaurant
Café-Restaurant Alessio,Fès,34.0404283,-4.9972993,restaurant
Restant zakaria,Fès,34.0393687,-4.9996003,restaurant
La piscope,Fès,34.0399333,-5.005807,restaurant
La Grilladière,Fès,34.0350959,-5.0090408,restaurant
Crouta saada,Fès,34.0382853,-4.9987745,restaurant
Restaut moncif,Fès,34.0383167,-4.999223,restaurant
Bismillah,Fès,34.0385292,-4.9993,restaurant
Restaurant Adwak fes,Fès,34.0421617,-5.0012958,restaurant
Restaut moncif,Fès,34.0384986,-4.99929,restaurant
Crémier Nice,Fès,34.0425251,-5.0019306,restaurant
Dar Sidi Idir,Fès,34.0649813,-4.9765344,restaurant
La noce sarl,Fès,34.0312815,-5.0059746,restaurant
Restaurant SUN REMO,Fès,34.0318516,-5.0057828,restaurant
MB Restaurant Lounge,Fès,34.0320367,-5.004426,restaurant
Restaurant kai Tai,Fès,34.0323426,-5.0042876,restaurant
Restaurant adil,Fès,34.0386419,-5.000554,restaurant
Le jazzy,Fès,34.0379127,-5.0010026,restaurant
Restaurant La cheminée,Fès,34.0445027,-5.0038537,restaurant
Restaurant Aladino,Fès,34.0446279,-5.0039264,restaurant
De marisco,Fès,34.0373099,-4.998025,restaurant
Driss Machrouh et Nadia Zakri,Fès,34.0453942,-5.0035778,restaurant
Ahmed Moufakkir,Fès,34.044292,-5.0040164,restaurant
Anbra,Fès,34.0198204,-4.9963124,restaurant
Restaurant Le Consul,Fès,34.0418726,-5.0045915,restaurant
Restaurant Rico's Sandwich,Fès,34.0409938,-5.0052404,restaurant
Rincon,Fès,34.0402767,-5.0094237,restaurant
Ogriola,Fès,34.0265102,-4.9954322,restaurant
Deutsch Cuisines,Fès,34.0387811,-5.0103233,restaurant
Restaurant Caminitto,Fès,34.0401337,-5.0056571,restaurant
Chickandy,Fès,34.0398823,-5.0058558,restaurant
Pizza Midway,Fès,34.0398383,-5.0058847,restaurant
Les Pêcheurs,Fès,34.0397745,-5.0059311,restaurant
Abdelouahed Sadouk,Fès,34.0416881,-5.0070886,restaurant
Restaurant Économique Nachit Massaoud,Fès,34.0449853,-5.0053801,restaurant
Hassani Mustapha et Driss,Fès,34.0447566,-5.0054348,restaurant
Restaurant wong,Fès,34.0338111,-5.0185804,restaurant
Restaurant Taslit,Fès,34.0331428,-5.0193414,restaurant
Hjira hamza grillade,Fès,34.0424883,-5.0020395,restaurant
Relax pub,Fès,34.0376819,-4.9989486,restaurant
Romaince pub,Fès,34.0376679,-4.9989838,restaurant
Restaurant Pizzeria la Mamia,Fès,34.0425193,-5.0002556,restaurant
Casse croute,Fès,34.0427485,-4.9996346,restaurant
Casse-croûte et Café Trio's,Fès,34.0436302,-5.0052826,restaurant
Sandwich Marseille,Fès,34.0323969,-5.0240158,restaurant
Crémerie,Fès,34.0360983,-4.9975355,restaurant
Snack Bennani Abdelkarim,Fès,34.0417341,-5.0052085,restaurant
Zagora,Fès,34.0347081,-4.9973585,restaurant
Marisco,Fès,34.0372313,-4.9979824,restaurant
Restaurant Chez Ismail Spécialité Poissons,Fès,34.0415643,-5.0064381,restaurant
Snack Belamlih Kamal 11,Fès,34.0398145,-5.0048456,restaurant
Snack Al Akhawayne,Fès,34.0400416,-5.0052555,restaurant
L'immigré,Fès,34.0343439,-4.997289,restaurant
Autrement Chez Soi,Fès,34.0406525,-5.0061129,restaurant
The Ruined Garden,Fès,34.0620951,-4.9774646,restaurant
Restaurant ahrame,Fès,34.0368001,-4.9990779,restaurant
Delice chicken,Fès,34.0369307,-4.9992715,restaurant
Snack Restaurant Puerto Rico,Fès,34.0389262,-5.0044524,restaurant
Snack Mima House,Fès,34.0391101,-5.0048326,restaurant
Le Coin de Bonheur,Fès,34.0394777,-5.0054341,restaurant
Restaurant Sanslezard,Fès,34.0395972,-5.005654,restaurant
Les quatre coins,Fès,34.0367749,-4.9988664,restaurant
Poulet rôtis,Fès,34.0368063,-4.9987817,restaurant
Snack Kamo Sushi,Fès,34.0397179,-5.0058759,restaurant
Casse croûte fatima hamani,Fès,34.0398795,-5.0309729,restaurant
Grand Alaise,Fès,34.0398902,-5.007188,restaurant
Restaurant Marrakech,Fès,34.0360073,-4.9972231,restaurant
maison moi anan,Fès,34.0644898,-4.9785742,restaurant
Casse-croute,Fès,34.028187,-5.0226527,restaurant
Snack Zahouani Rachid,Fès,34.0416278,-5.0102179,restaurant
Vittorto,Fès,34.0368407,-4.9983015,restaurant
Snack Home Food,Fès,34.0414121,-5.013401,restaurant
Restaurant Économique,Fès,34.043884,-5.0114995,restaurant
